Timestamp,Latitude,Longitude,Num_Satellites,HDOP,Fix_Quality
20:45:34,-7.940422,112.6131398,22,0.6,1
20:45:36,-7.9404223,112.6131395,22,0.6,1
20:45:38,-7.9404227,112.6131392,22,0.6,1
20:45:40,-7.940423,112.613139,22,0.6,1
20:45:42,-7.9404235,112.6131388,22,0.6,1
20:45:44,-7.9404237,112.6131385,22,0.6,1
20:45:46,-7.940424,112.6131383,22,0.6,1
20:45:48,-7.9404242,112.6131383,22,0.6,1
20:45:50,-7.9404242,112.6131383,22,0.6,1
20:45:52,-7.9404243,112.6131383,22,0.6,1
20:45:54,-7.9404243,112.6131383,22,0.6,1
20:45:56,-7.9404243,112.6131383,21,0.6,1
20:45:58,-7.9404245,112.6131382,21,0.6,1
20:46:00,-7.9404245,112.6131382,22,0.6,1
20:46:02,-7.9404245,112.613138,22,0.6,1
20:46:04,-7.9404247,112.613138,22,0.6,1
20:46:06,-7.9404247,112.6131378,22,0.6,1
20:46:08,-7.9404248,112.6131377,22,0.6,1
20:46:10,-7.9404248,112.6131377,22,0.6,1
20:46:12,-7.9404248,112.6131375,21,0.6,1
20:46:14,-7.9404248,112.6131377,21,0.6,1
20:46:16,-7.9404248,112.6131377,21,0.6,1
20:46:18,-7.9404248,112.6131377,21,0.6,1
20:46:20,-7.9404248,112.6131378,21,0.6,1
20:46:22,-7.9404247,112.613138,21,0.6,1
20:46:24,-7.9404245,112.613138,21,0.6,1
20:46:26,-7.9404243,112.613138,21,0.6,1
20:46:28,-7.9404238,112.6131378,21,0.6,1
20:46:30,-7.9404232,112.6131375,21,0.6,1
20:46:32,-7.9404228,112.6131375,21,0.6,1
20:46:34,-7.9404227,112.6131373,20,0.7,1
20:46:36,-7.9404225,112.6131372,20,0.7,1
20:46:38,-7.9404223,112.6131372,21,0.6,1
20:46:40,-7.9404223,112.613137,20,0.6,1
20:46:42,-7.9404222,112.613137,20,0.6,1
20:46:44,-7.940422,112.613137,20,0.6,1
20:46:46,-7.940422,112.6131372,20,0.6,1
20:46:48,-7.9404222,112.6131373,20,0.6,1
20:46:50,-7.940422,112.6131373,20,0.6,1
20:46:52,-7.940422,112.6131375,20,0.6,1
20:46:54,-7.9404218,112.6131375,20,0.6,1
20:46:56,-7.9404218,112.6131377,20,0.6,1
20:46:58,-7.9404218,112.6131377,20,0.6,1
20:47:00,-7.9404217,112.6131378,21,0.6,1
20:47:02,-7.9404217,112.6131378,20,0.6,1
20:47:04,-7.9404217,112.613138,21,0.6,1
20:47:06,-7.9404217,112.6131382,22,0.6,1
20:47:08,-7.9404217,112.6131382,21,0.6,1
20:47:10,-7.9404215,112.6131383,20,0.6,1
20:47:12,-7.9404213,112.6131383,20,0.6,1
20:47:14,-7.9404213,112.6131383,21,0.6,1
20:47:16,-7.9404213,112.6131385,21,0.6,1
20:47:18,-7.9404212,112.6131385,21,0.6,1
20:47:20,-7.9404212,112.6131385,21,0.6,1
20:47:22,-7.940421,112.6131385,21,0.6,1
20:47:24,-7.9404208,112.6131385,21,0.6,1
20:47:26,-7.9404208,112.6131387,21,0.6,1
20:47:28,-7.9404207,112.6131387,21,0.6,1
20:47:30,-7.9404205,112.6131387,21,0.6,1
20:47:32,-7.9404205,112.6131387,21,0.6,1
20:47:34,-7.9404203,112.6131387,22,0.6,1
20:47:36,-7.9404202,112.6131388,22,0.6,1
20:47:38,-7.94042,112.6131388,22,0.6,1
20:47:40,-7.9404198,112.613139,22,0.6,1
20:47:42,-7.9404197,112.6131392,22,0.6,1
20:47:44,-7.9404197,112.6131392,22,0.6,1
20:47:46,-7.9404197,112.6131393,22,0.6,1
20:47:48,-7.9404197,112.6131395,22,0.6,1
20:47:50,-7.9404198,112.6131395,22,0.6,1
20:47:52,-7.9404198,112.6131397,22,0.6,1
20:47:54,-7.9404198,112.6131398,22,0.6,1
20:47:56,-7.9404198,112.61314,22,0.6,1
20:47:58,-7.9404198,112.61314,21,0.7,1
20:48:00,-7.9404198,112.6131402,21,0.7,1
20:48:02,-7.9404198,112.6131402,21,0.7,1
20:48:04,-7.9404197,112.6131402,22,0.6,1
20:48:06,-7.9404197,112.6131403,22,0.6,1
20:48:08,-7.9404197,112.6131403,22,0.6,1
20:48:10,-7.9404198,112.6131405,22,0.6,1
20:48:12,-7.9404198,112.6131405,22,0.6,1
20:48:14,-7.94042,112.6131405,22,0.6,1
20:48:16,-7.94042,112.6131407,22,0.6,1
20:48:18,-7.94042,112.6131407,22,0.6,1
20:48:20,-7.94042,112.6131408,22,0.6,1
20:48:22,-7.94042,112.6131408,22,0.6,1
20:48:24,-7.94042,112.6131408,22,0.6,1
20:48:26,-7.9404198,112.6131408,22,0.6,1
20:48:28,-7.9404198,112.6131408,22,0.6,1
20:48:30,-7.9404198,112.6131408,22,0.6,1
20:48:32,-7.9404197,112.6131408,22,0.6,1
20:48:34,-7.9404197,112.6131407,22,0.6,1
20:48:36,-7.9404195,112.6131408,22,0.6,1
20:48:38,-7.9404195,112.613141,21,0.7,1
20:48:40,-7.9404195,112.6131408,21,0.7,1
20:48:42,-7.9404195,112.6131408,21,0.7,1
20:48:44,-7.9404193,112.6131408,21,0.7,1
20:48:46,-7.9404193,112.6131408,21,0.7,1
20:48:48,-7.9404193,112.6131408,21,0.7,1
20:48:50,-7.9404193,112.6131407,22,0.6,1
20:48:52,-7.9404193,112.6131407,22,0.6,1
20:48:54,-7.9404192,112.6131405,22,0.6,1
20:48:56,-7.940419,112.6131405,22,0.6,1
20:48:58,-7.940419,112.6131403,22,0.6,1
20:49:00,-7.9404188,112.6131402,22,0.6,1
20:49:02,-7.9404188,112.6131402,22,0.6,1
20:49:04,-7.9404188,112.6131402,22,0.6,1
20:49:06,-7.9404188,112.6131402,22,0.6,1
20:49:08,-7.9404188,112.61314,22,0.6,1
20:49:10,-7.9404187,112.61314,22,0.6,1
20:49:12,-7.9404187,112.6131398,22,0.6,1
20:49:14,-7.9404187,112.6131397,22,0.6,1
20:49:16,-7.9404187,112.6131395,22,0.6,1
20:49:18,-7.9404185,112.6131393,22,0.6,1
20:49:20,-7.9404185,112.6131392,22,0.6,1
20:49:22,-7.9404183,112.613139,22,0.6,1
20:49:24,-7.9404183,112.6131388,22,0.6,1
20:49:26,-7.9404182,112.6131387,22,0.6,1
20:49:28,-7.940418,112.6131385,22,0.6,1
20:49:30,-7.940418,112.6131385,22,0.6,1
20:49:32,-7.9404178,112.6131383,22,0.6,1
20:49:34,-7.9404178,112.6131383,22,0.6,1
20:49:36,-7.9404177,112.6131383,22,0.6,1
20:49:38,-7.9404177,112.6131383,22,0.6,1
20:49:40,-7.9404178,112.6131385,22,0.6,1
20:49:42,-7.9404178,112.6131385,21,0.6,1
20:49:44,-7.9404178,112.6131385,22,0.6,1
20:49:46,-7.9404178,112.6131385,22,0.6,1
20:49:48,-7.940418,112.6131385,22,0.6,1
20:49:50,-7.940418,112.6131385,22,0.6,1
20:49:52,-7.9404178,112.6131387,22,0.6,1
20:49:54,-7.9404178,112.6131387,22,0.6,1
20:49:56,-7.9404178,112.6131387,22,0.6,1
20:49:58,-7.9404178,112.6131387,22,0.6,1
20:50:00,-7.9404178,112.6131388,22,0.6,1
20:50:02,-7.9404178,112.6131388,22,0.6,1
20:50:04,-7.9404178,112.6131388,22,0.6,1
20:50:06,-7.940418,112.6131388,22,0.6,1
20:50:08,-7.940418,112.6131388,22,0.6,1
20:50:10,-7.9404182,112.6131387,22,0.6,1
20:50:12,-7.9404183,112.6131387,22,0.6,1
20:50:14,-7.9404183,112.6131387,22,0.6,1
20:50:16,-7.9404187,112.6131385,22,0.6,1
20:50:18,-7.9404187,112.6131385,22,0.6,1
20:50:20,-7.9404188,112.6131385,21,0.6,1
20:50:22,-7.9404192,112.6131382,21,0.6,1
20:50:24,-7.9404195,112.6131382,21,0.6,1
20:50:26,-7.9404198,112.613138,21,0.6,1
20:50:28,-7.9404202,112.613138,21,0.6,1
20:50:30,-7.9404203,112.6131378,21,0.6,1
20:50:32,-7.9404205,112.6131377,21,0.6,1
20:50:34,-7.9404208,112.6131375,21,0.6,1
20:50:36,-7.9404208,112.6131375,21,0.6,1
20:50:38,-7.940421,112.6131373,21,0.6,1
20:50:40,-7.940421,112.613137,21,0.6,1
20:50:42,-7.940421,112.6131368,21,0.6,1
20:50:44,-7.940421,112.6131367,21,0.6,1
20:50:46,-7.940421,112.6131363,21,0.6,1
20:50:48,-7.9404212,112.6131362,21,0.6,1
20:50:50,-7.9404212,112.613136,20,0.6,1
20:50:52,-7.9404212,112.613136,20,0.6,1
20:50:54,-7.940421,112.6131358,20,0.6,1
20:50:56,-7.940421,112.6131357,20,0.6,1
20:50:58,-7.9404208,112.6131355,20,0.6,1
20:51:00,-7.9404208,112.6131353,20,0.6,1
20:51:02,-7.9404208,112.6131352,20,0.6,1
20:51:04,-7.9404208,112.613135,20,0.6,1
20:51:06,-7.9404207,112.6131348,20,0.6,1
20:51:08,-7.9404205,112.6131347,20,0.6,1
20:51:10,-7.9404205,112.6131347,20,0.6,1
20:51:12,-7.9404203,112.6131347,20,0.6,1
20:51:14,-7.9404203,112.6131345,20,0.6,1
20:51:16,-7.9404203,112.6131345,20,0.6,1
20:51:18,-7.9404202,112.6131345,20,0.6,1
20:51:20,-7.94042,112.6131343,20,0.6,1
20:51:22,-7.9404198,112.6131343,20,0.6,1
20:51:24,-7.9404197,112.6131342,20,0.6,1
20:51:26,-7.9404193,112.6131342,20,0.6,1
20:51:28,-7.9404192,112.6131342,20,0.6,1
20:51:30,-7.940419,112.613134,20,0.6,1
20:51:32,-7.940419,112.613134,22,0.6,1
20:51:34,-7.9404188,112.6131338,22,0.6,1
20:51:36,-7.9404187,112.6131338,22,0.6,1
20:51:38,-7.9404187,112.6131338,21,0.6,1
20:51:40,-7.9404187,112.6131337,20,0.7,1
20:51:42,-7.9404187,112.6131337,20,0.7,1
20:51:44,-7.9404185,112.6131335,21,0.6,1
20:51:46,-7.9404183,112.6131335,21,0.6,1
20:51:48,-7.9404183,112.6131333,21,0.6,1
20:51:50,-7.9404182,112.6131332,22,0.6,1
20:51:52,-7.9404182,112.6131332,22,0.6,1
20:51:54,-7.9404182,112.6131332,22,0.6,1
20:51:56,-7.940418,112.6131332,22,0.6,1
20:51:58,-7.9404178,112.6131332,22,0.6,1
20:52:00,-7.9404177,112.6131333,22,0.6,1
20:52:02,-7.9404175,112.6131333,22,0.6,1
20:52:04,-7.9404173,112.6131333,21,0.6,1
20:52:06,-7.9404173,112.6131333,21,0.6,1
20:52:08,-7.9404173,112.6131332,20,0.6,1
20:52:10,-7.9404173,112.613133,19,0.7,1
20:52:12,-7.9404173,112.613133,19,0.7,1
20:52:14,-7.9404175,112.613133,19,0.7,1
20:52:16,-7.9404177,112.613133,19,0.7,1
20:52:18,-7.9404177,112.6131332,19,0.7,1
20:52:20,-7.9404178,112.6131332,19,0.7,1
20:52:22,-7.9404178,112.6131332,18,0.7,1
20:52:24,-7.940418,112.6131333,18,0.7,1
20:52:26,-7.940418,112.6131333,18,0.7,1
20:52:28,-7.940418,112.6131335,18,0.7,1
20:52:30,-7.9404182,112.6131335,18,0.7,1
20:52:32,-7.9404182,112.6131337,18,0.7,1
20:52:34,-7.9404183,112.6131338,19,0.7,1
20:52:36,-7.9404183,112.613134,20,0.7,1
20:52:38,-7.9404183,112.6131342,19,0.7,1
20:52:40,-7.9404185,112.6131343,19,0.7,1
20:52:42,-7.9404185,112.6131347,19,0.7,1
20:52:44,-7.9404187,112.6131348,18,0.7,1
20:52:46,-7.9404188,112.613135,19,0.7,1
20:52:48,-7.940419,112.6131352,19,0.7,1
20:52:50,-7.9404192,112.6131353,19,0.7,1
20:52:52,-7.9404193,112.6131355,18,0.7,1
20:52:54,-7.9404195,112.6131358,18,0.7,1
20:52:56,-7.9404198,112.613136,18,0.7,1
20:52:58,-7.94042,112.6131365,18,0.7,1
20:53:00,-7.9404203,112.6131367,18,0.7,1
20:53:02,-7.9404207,112.613137,18,0.7,1
20:53:04,-7.940421,112.6131372,18,0.7,1
20:53:06,-7.940421,112.6131372,19,0.7,1
20:53:08,-7.9404212,112.6131373,20,0.6,1
20:53:10,-7.9404213,112.6131375,20,0.6,1
20:53:12,-7.9404213,112.6131375,21,0.6,1
20:53:14,-7.9404213,112.6131375,21,0.6,1
20:53:16,-7.9404215,112.6131375,20,0.7,1
20:53:18,-7.9404217,112.6131375,20,0.7,1
20:53:20,-7.9404218,112.6131375,20,0.7,1
20:53:22,-7.940422,112.6131375,20,0.7,1
20:53:24,-7.940422,112.6131375,20,0.7,1
20:53:26,-7.9404222,112.6131375,20,0.7,1
20:53:28,-7.9404223,112.6131375,21,0.6,1
20:53:30,-7.9404225,112.6131375,21,0.6,1
20:53:32,-7.9404227,112.6131377,21,0.6,1
20:53:34,-7.9404228,112.6131377,21,0.6,1
20:53:36,-7.9404228,112.6131378,21,0.6,1
20:53:38,-7.9404228,112.6131378,21,0.6,1
20:53:40,-7.940423,112.6131378,22,0.6,1
20:53:42,-7.9404232,112.613138,22,0.6,1
20:53:44,-7.9404232,112.613138,22,0.6,1
20:53:46,-7.9404233,112.6131382,22,0.6,1
20:53:48,-7.9404235,112.6131383,22,0.6,1
20:53:50,-7.9404237,112.6131383,22,0.6,1
20:53:52,-7.9404237,112.6131385,21,0.6,1
20:53:54,-7.9404238,112.6131387,21,0.6,1
20:53:56,-7.940424,112.6131387,21,0.6,1
20:53:58,-7.940424,112.6131388,21,0.6,1
20:54:00,-7.9404242,112.613139,21,0.6,1
20:54:02,-7.9404242,112.6131392,21,0.6,1
20:54:04,-7.9404243,112.6131393,21,0.6,1
20:54:06,-7.9404245,112.6131395,21,0.6,1
20:54:08,-7.9404245,112.6131395,21,0.6,1
20:54:10,-7.9404247,112.6131395,21,0.6,1
20:54:12,-7.9404247,112.6131395,21,0.6,1
20:54:14,-7.9404247,112.6131395,21,0.6,1
20:54:16,-7.9404248,112.6131397,21,0.6,1
20:54:18,-7.940425,112.6131398,21,0.6,1
20:54:20,-7.940425,112.61314,21,0.6,1
20:54:22,-7.9404252,112.6131402,21,0.6,1
20:54:24,-7.9404252,112.6131402,21,0.6,1
20:54:26,-7.9404252,112.6131403,21,0.6,1
20:54:28,-7.9404253,112.6131405,21,0.6,1
20:54:30,-7.9404253,112.6131407,21,0.6,1
20:54:32,-7.9404253,112.6131408,21,0.6,1
20:54:34,-7.9404255,112.6131408,21,0.6,1
20:54:36,-7.9404255,112.613141,21,0.6,1
20:54:38,-7.9404257,112.6131412,21,0.6,1
20:54:40,-7.9404258,112.6131412,21,0.6,1
20:54:42,-7.9404258,112.6131413,21,0.6,1
20:54:44,-7.9404258,112.6131413,21,0.6,1
20:54:46,-7.9404258,112.6131413,21,0.6,1
20:54:48,-7.9404258,112.6131415,21,0.6,1
20:54:50,-7.9404258,112.6131415,22,0.6,1
20:54:52,-7.9404257,112.6131415,22,0.6,1
20:54:54,-7.9404257,112.6131415,21,0.6,1
20:54:56,-7.9404257,112.6131415,21,0.6,1
20:54:58,-7.9404257,112.6131413,22,0.6,1
20:55:00,-7.9404257,112.6131413,21,0.6,1
20:55:02,-7.9404255,112.6131412,21,0.6,1
20:55:04,-7.9404253,112.6131412,21,0.6,1
20:55:06,-7.940425,112.6131412,21,0.6,1
20:55:08,-7.9404248,112.6131412,22,0.6,1
20:55:10,-7.9404245,112.6131412,22,0.6,1
20:55:12,-7.9404242,112.6131412,22,0.6,1
20:55:14,-7.940424,112.6131413,22,0.6,1
20:55:16,-7.9404238,112.6131415,21,0.6,1
20:55:18,-7.9404237,112.6131415,22,0.6,1
20:55:20,-7.9404233,112.6131415,22,0.6,1
20:55:22,-7.940423,112.6131417,22,0.6,1
20:55:24,-7.9404227,112.6131417,22,0.6,1
20:55:26,-7.9404223,112.6131417,22,0.6,1
20:55:28,-7.9404222,112.6131417,22,0.6,1
20:55:30,-7.940422,112.6131417,22,0.6,1
20:55:32,-7.9404218,112.6131417,22,0.6,1
20:55:34,-7.9404217,112.6131415,22,0.6,1
20:55:36,-7.9404213,112.6131415,22,0.6,1
20:55:38,-7.9404212,112.6131415,21,0.6,1
20:55:40,-7.9404208,112.6131415,21,0.6,1
20:55:42,-7.9404207,112.6131415,21,0.6,1
20:55:44,-7.9404203,112.6131415,21,0.6,1
20:55:46,-7.9404202,112.6131415,21,0.6,1
20:55:48,-7.94042,112.6131415,21,0.6,1
20:55:50,-7.9404197,112.6131417,21,0.6,1
20:55:52,-7.9404195,112.6131417,21,0.6,1
20:55:54,-7.9404193,112.6131418,21,0.6,1
20:55:56,-7.9404192,112.6131418,21,0.6,1
20:55:58,-7.940419,112.613142,21,0.6,1
20:56:00,-7.9404188,112.613142,20,0.6,1
20:56:02,-7.9404187,112.613142,20,0.6,1
20:56:04,-7.9404185,112.6131422,21,0.6,1
20:56:06,-7.9404183,112.6131422,21,0.6,1
20:56:08,-7.9404183,112.6131422,21,0.6,1
20:56:10,-7.9404183,112.6131422,21,0.6,1
20:56:12,-7.9404182,112.6131422,21,0.6,1
20:56:14,-7.940418,112.6131422,21,0.6,1
20:56:16,-7.940418,112.6131423,21,0.6,1
20:56:18,-7.9404178,112.6131425,21,0.6,1
20:56:20,-7.9404178,112.6131427,21,0.6,1
20:56:22,-7.9404177,112.6131427,21,0.6,1
20:56:24,-7.9404175,112.6131428,21,0.6,1
20:56:26,-7.9404173,112.6131432,21,0.6,1
20:56:28,-7.9404172,112.6131433,21,0.6,1
20:56:30,-7.940417,112.6131433,21,0.6,1
20:56:32,-7.9404168,112.6131435,21,0.6,1
20:56:34,-7.9404165,112.6131437,21,0.6,1
20:56:36,-7.9404163,112.6131438,21,0.6,1
20:56:38,-7.9404162,112.6131438,22,0.6,1
20:56:40,-7.9404162,112.613144,22,0.6,1
20:56:42,-7.940416,112.6131442,22,0.6,1
20:56:44,-7.940416,112.6131443,22,0.6,1
20:56:46,-7.9404158,112.6131445,22,0.6,1
20:56:48,-7.9404158,112.6131445,22,0.6,1
20:56:50,-7.9404158,112.6131447,22,0.6,1
20:56:52,-7.9404158,112.6131448,22,0.6,1
20:56:54,-7.940416,112.613145,22,0.6,1
20:56:56,-7.940416,112.6131452,22,0.6,1
20:56:58,-7.940416,112.6131453,22,0.6,1
20:57:00,-7.9404162,112.6131455,22,0.6,1
20:57:02,-7.9404163,112.6131457,21,0.6,1
20:57:04,-7.9404163,112.6131458,21,0.6,1
20:57:06,-7.9404165,112.613146,21,0.6,1
20:57:08,-7.9404165,112.6131462,21,0.6,1
20:57:10,-7.9404165,112.6131462,21,0.6,1
20:57:12,-7.9404167,112.6131463,21,0.6,1
20:57:14,-7.9404165,112.6131465,22,0.6,1
20:57:16,-7.9404167,112.6131465,22,0.6,1
20:57:18,-7.9404167,112.6131467,22,0.6,1
20:57:20,-7.9404167,112.6131467,22,0.6,1
20:57:22,-7.9404165,112.6131467,22,0.6,1
20:57:24,-7.9404163,112.6131467,22,0.6,1
20:57:26,-7.9404162,112.6131467,22,0.6,1
20:57:28,-7.9404162,112.6131467,22,0.6,1
20:57:30,-7.940416,112.6131467,22,0.6,1
20:57:32,-7.9404158,112.6131468,22,0.6,1
20:57:34,-7.9404157,112.6131468,22,0.6,1
20:57:36,-7.9404155,112.613147,22,0.6,1
20:57:38,-7.9404155,112.613147,22,0.6,1
20:57:40,-7.9404155,112.613147,22,0.6,1
20:57:42,-7.9404155,112.613147,22,0.6,1
20:57:44,-7.9404155,112.613147,22,0.6,1
20:57:46,-7.9404153,112.6131472,22,0.6,1
20:57:48,-7.9404153,112.6131472,22,0.6,1
20:57:50,-7.9404152,112.6131473,22,0.6,1
20:57:52,-7.940415,112.6131475,22,0.6,1
20:57:54,-7.9404148,112.6131475,22,0.6,1
20:57:56,-7.9404147,112.6131477,22,0.6,1
20:57:58,-7.9404145,112.6131478,22,0.6,1
20:58:00,-7.9404143,112.613148,22,0.6,1
20:58:02,-7.9404142,112.6131482,21,0.7,1
20:58:04,-7.940414,112.6131483,21,0.7,1
20:58:06,-7.940414,112.6131483,19,0.7,1
20:58:08,-7.9404138,112.6131485,18,0.7,1
20:58:10,-7.9404138,112.6131487,18,0.7,1
20:58:12,-7.9404138,112.6131487,20,0.6,1
20:58:14,-7.9404138,112.6131488,20,0.6,1
20:58:16,-7.9404138,112.6131488,19,0.6,1
20:58:18,-7.9404137,112.613149,19,0.6,1
20:58:20,-7.9404137,112.613149,19,0.6,1
20:58:22,-7.9404138,112.6131492,19,0.6,1
20:58:24,-7.9404138,112.6131492,21,0.6,1
20:58:26,-7.9404138,112.6131492,21,0.6,1
20:58:28,-7.9404138,112.6131492,20,0.6,1
20:58:30,-7.9404138,112.6131492,21,0.6,1
20:58:32,-7.940414,112.6131492,20,0.6,1
20:58:34,-7.940414,112.6131492,20,0.6,1
20:58:36,-7.940414,112.6131492,20,0.6,1
20:58:38,-7.940414,112.6131492,20,0.6,1
20:58:40,-7.9404138,112.613149,21,0.6,1
20:58:42,-7.9404138,112.613149,21,0.6,1
20:58:44,-7.9404138,112.613149,21,0.6,1
20:58:46,-7.940414,112.6131488,22,0.6,1
20:58:48,-7.940414,112.6131488,22,0.6,1
20:58:50,-7.9404142,112.6131488,22,0.6,1
20:58:52,-7.9404142,112.6131488,22,0.6,1
20:58:54,-7.9404143,112.6131488,22,0.6,1
20:58:56,-7.9404143,112.6131488,22,0.6,1
